entity_id,entity_type,timestamp,source_ip,geo_location,resource_accessed,auth_method,session_duration,command_sequence,device_fingerprint,label
DEV-0104,edge_device,2024-02-16T14:06:09,71.74.66.139,ME-Central,/storage/delete,password,167.47,"login,view,logout",iOS-17.2/ARM64|6a:6e:77:a8:4b:01,normal
SVC-0057,service_account,2024-02-16T14:15:15,130.174.6.218,SA-East,/storage/delete,biometric,22.24,"login,read,read,logout",iOS-17.2/ARM64|3d:15:b1:db:bd:23,normal
USR-0184,user,2024-02-16T14:17:58,26.211.169.184,EU-Central,/network/scan,password,34.44,"login,upload,verify,logout",FW-EdgeOS-3.1|7a:7c:19:73:77:1a,normal
SVC-0055,service_account,2024-02-16T14:23:58,156.58.83.247,EU-Central,/api/deploy,token,56.79,"login,search,view,logout",Windows-11/22H2|3a:6f:ee:83:bc:55,normal
SVC-0057,service_account,2024-02-16T14:38:23,130.174.6.218,SA-East,/api/admin,biometric,21.73,"login,read,read,logout",iOS-17.2/ARM64|3d:15:b1:db:bd:23,normal
USR-0168,user,2024-02-16T14:57:45,25.25.148.243,SA-East,/api/logs,certificate,28.25,"login,read,read,logout",RHEL-9.3/x86_64|ee:3e:88:e6:7e:48,normal
DEV-0140,edge_device,2024-02-16T15:31:16,8.163.50.215,EU-West,/network/firewall,sso,85.74,"login,view,logout",macOS-14.2/ARM64|bf:78:c5:29:bf:72,normal
SVC-0185,service_account,2024-02-16T16:20:40,123.102.147.83,CA-Central,/ssh/connect,password,50.22,"login,read,read,logout",iOS-17.2/ARM64|33:46:02:50:d0:f3,normal
USR-0046,user,2024-02-16T16:46:55,183.146.120.70,AP-East,/api/audit,password,28.85,"login,search,view,logout",RHEL-9.3/x86_64|8d:f8:7a:8c:e1:27,normal
SVC-0056,service_account,2024-02-16T17:35:51,20.124.52.179,AP-East,/network/firewall,token,10.02,"login,read,read,logout",iOS-17.2/ARM64|37:0d:9f:c0:cb:65,normal
USR-0046,user,2024-02-16T17:56:59,183.146.120.70,AP-East,/db/write,password,45.34,"login,search,view,logout",RHEL-9.3/x86_64|8d:f8:7a:8c:e1:27,normal
DEV-0151,edge_device,2024-02-17T01:27:01,140.150.164.27,ME-Central,/ssh/connect,sso,45.4,"login,search,view,logout",RHEL-9.3/x86_64|88:2a:d9:28:dc:5c,normal
SVC-0095,service_account,2024-02-17T04:09:49,192.212.89.52,ME-Central,/network/vpn,certificate,68.01,"login,search,view,logout",Ubuntu-22.04/x86_64|11:ba:43:2e:97:a7,normal
DEV-0118,edge_device,2024-02-17T04:26:54,194.58.176.111,US-East,/api/tokens,certificate,95.61,"login,search,view,logout",ChromeOS-120/x86_64|d9:f8:e2:d4:8b:6e,normal
SVC-0102,service_account,2024-02-17T04:29:22,49.62.232.24,EU-Central,/api/configs,sso,83.37,"login,read,read,logout",ChromeOS-120/x86_64|32:bc:b7:1f:cb:8d,normal
DEV-0083,edge_device,2024-02-17T04:38:14,86.193.233.239,US-West,/storage/upload,certificate,74.95,"connect,heartbeat,disconnect",RHEL-9.3/x86_64|98:fa:4c:e4:f7:b0,normal
USR-0005,user,2024-02-17T04:56:28,42.189.181.54,SA-East,/ssh/connect,biometric,39.18,"connect,heartbeat,disconnect",Ubuntu-22.04/x86_64|77:33:c2:8e:e8:ba,normal
USR-0031,user,2024-02-17T05:39:06,111.65.21.79,AP-South,/db/admin,token,21.36,"login,search,view,logout",macOS-14.2/ARM64|39:26:4c:12:bd:4b,normal
SVC-0102,service_account,2024-02-17T05:49:15,49.62.232.24,EU-Central,/api/configs,sso,79.03,"login,read,read,logout",ChromeOS-120/x86_64|32:bc:b7:1f:cb:8d,normal
SVC-0120,service_account,2024-02-17T05:55:57,2.254.220.45,EU-West,/api/configs,token,11.78,"login,upload,verify,logout",iOS-17.2/ARM64|6c:46:82:94:a7:3d,normal
SVC-0078,service_account,2024-02-17T06:08:02,49.185.255.161,EU-West,/api/data-export,password,33.7,"login,upload,verify,logout",Android-14/ARM64|3b:ce:00:ec:d3:1b,normal
DEV-0080,edge_device,2024-02-17T06:13:15,58.58.236.243,SA-East,/api/settings,sso,116.25,"login,upload,verify,logout",RHEL-9.3/x86_64|7a:51:9f:07:d0:2f,normal
SVC-0109,service_account,2024-02-17T06:24:23,204.58.110.111,EU-Central,/db/read,sso,26.38,"login,upload,verify,logout",iOS-17.2/ARM64|a6:c3:96:e8:dc:32,normal
DEV-0037,edge_device,2024-02-17T06:28:34,148.97.130.12,AF-South,/storage/upload,sso,137.36,"login,upload,verify,logout",macOS-14.2/ARM64|de:b0:a0:df:3b:c5,normal
USR-0022,user,2024-02-17T06:35:33,74.216.249.40,AP-South,/api/tokens,sso,41.85,"login,search,view,logout",RHEL-9.3/x86_64|54:c2:01:c7:87:e8,normal
DEV-0141,edge_device,2024-02-17T06:46:11,179.71.240.115,EU-West,/db/write,biometric,58.17,"login,upload,verify,logout",ChromeOS-120/x86_64|ab:4a:46:13:92:f1,normal
DEV-0019,edge_device,2024-02-17T06:47:18,64.98.97.138,US-East,/storage/delete,sso,78.88,"login,view,logout",ChromeOS-120/x86_64|1b:32:1f:ce:ad:37,normal
SVC-0111,service_account,2024-02-17T06:49:17,213.43.47.111,AP-South,/api/audit,password,119.5,"connect,heartbeat,disconnect",Ubuntu-22.04/x86_64|82:bf:4e:f2:22:2e,normal
SVC-0095,service_account,2024-02-17T06:54:05,192.212.89.52,ME-Central,/api/deploy,certificate,59.03,"login,search,view,logout",Ubuntu-22.04/x86_64|11:ba:43:2e:97:a7,normal
DEV-0131,edge_device,2024-02-17T06:58:52,73.129.76.86,SA-East,/api/reports,certificate,36.51,"login,upload,verify,logout",Windows-11/22H2|1a:ab:21:a8:30:c5,normal
SVC-0017,service_account,2024-02-17T07:05:27,186.242.124.201,US-West,/api/payments,password,36.06,"login,upload,verify,logout",FW-EdgeOS-3.1|24:79:8e:f8:6d:43,normal
USR-0067,user,2024-02-17T07:07:12,14.129.244.30,ME-Central,/db/read,certificate,69.33,"login,upload,verify,logout",Windows-11/22H2|91:f0:f5:e1:ae:5e,normal
USR-0071,user,2024-02-17T07:07:36,9.118.147.181,AP-South,/api/configs,biometric,64.73,"login,read,read,logout",FW-EdgeOS-3.1|50:01:d1:e6:f0:95,normal
SVC-0124,service_account,2024-02-17T07:17:14,136.99.178.90,EU-Central,/db/admin,biometric,45.0,"login,search,view,logout",ChromeOS-120/x86_64|ad:71:aa:56:27:3a,normal
DEV-0125,edge_device,2024-02-17T07:18:15,45.78.38.46,US-West,/storage/upload,sso,61.2,"login,read,read,logout",Android-14/ARM64|4b:78:34:4a:83:65,normal
SVC-0064,service_account,2024-02-17T07:25:19,81.61.94.50,US-West,/api/settings,sso,157.01,"login,escalate,read,read,read,download,logout",Ubuntu-22.04/x86_64|8a:9c:80:76:3d:62,lateral_movement
USR-0071,user,2024-02-17T07:26:35,9.118.147.181,AP-South,/api/configs,sso,81.99,"login,upload,verify,logout",FW-EdgeOS-3.1|50:01:d1:e6:f0:95,normal
DEV-0009,edge_device,2024-02-17T07:26:35,194.24.56.40,EU-Central,/api/settings,password,26.3,"login,view,logout",IoT-RTOS-2.4|cc:b9:70:46:fc:2e,normal
USR-0153,user,2024-02-17T07:30:27,94.81.15.37,AF-South,/api/payments,token,28.89,"connect,heartbeat,disconnect",FW-EdgeOS-3.1|b4:de:8c:1d:26:cf,normal
DEV-0012,edge_device,2024-02-17T07:37:05,96.82.0.154,SA-East,/api/health,biometric,45.34,"login,read,read,logout",macOS-14.2/ARM64|86:5b:36:98:65:4e,normal
DEV-0037,edge_device,2024-02-17T07:38:52,148.97.130.12,AF-South,/storage/upload,sso,135.24,"login,search,view,logout",macOS-14.2/ARM64|de:b0:a0:df:3b:c5,normal
SVC-0175,service_account,2024-02-17T07:47:07,101.153.172.130,EU-West,/api/users,certificate,48.55,"login,view,logout",FW-EdgeOS-3.1|e9:4c:47:a7:a3:53,normal
DEV-0149,edge_device,2024-02-17T07:52:36,221.24.169.70,AP-South,/storage/upload,token,156.79,"login,upload,verify,logout",iOS-17.2/ARM64|f2:81:12:61:92:b6,normal
USR-0033,user,2024-02-17T07:56:17,201.210.127.69,CA-Central,/ssh/connect,token,58.38,"login,read,read,logout",iOS-17.2/ARM64|53:5a:d3:0c:5b:aa,normal
DEV-0165,edge_device,2024-02-17T07:59:59,165.154.247.63,AP-South,/api/deploy,certificate,35.67,"connect,heartbeat,disconnect",IoT-RTOS-2.4|87:6b:d5:0f:fe:94,normal
SVC-0175,service_account,2024-02-17T08:06:14,101.153.172.130,EU-West,/db/read,certificate,51.81,"login,search,view,logout",FW-EdgeOS-3.1|e9:4c:47:a7:a3:53,normal
SVC-0018,service_account,2024-02-17T08:16:11,109.210.239.222,ME-Central,/api/admin,biometric,57.96,"login,read,read,logout",ChromeOS-120/x86_64|d0:61:30:31:dc:b5,normal
SVC-0175,service_account,2024-02-17T08:16:27,101.153.172.130,EU-West,/ssh/connect,certificate,31.08,"login,read,read,logout",FW-EdgeOS-3.1|e9:4c:47:a7:a3:53,normal
USR-0132,user,2024-02-17T08:17:45,80.192.168.209,AP-South,/api/reports,token,47.87,"login,read,read,logout",Ubuntu-22.04/x86_64|48:b3:9e:c8:42:2b,normal
SVC-0159,service_account,2024-02-17T08:38:17,7.184.188.120,AP-South,/api/tokens,password,105.05,"login,view,logout",Ubuntu-22.04/x86_64|72:3e:66:47:79:fc,normal
USR-0071,user,2024-02-17T08:48:03,9.118.147.181,AP-South,/api/payments,biometric,77.78,"login,view,logout",FW-EdgeOS-3.1|50:01:d1:e6:f0:95,normal
USR-0022,user,2024-02-17T09:05:51,74.216.249.40,AP-South,/api/tokens,sso,70.41,"login,search,view,logout",RHEL-9.3/x86_64|54:c2:01:c7:87:e8,normal
SVC-0072,service_account,2024-02-17T09:07:44,30.115.76.233,AF-South,/api/health,token,86.95,"connect,heartbeat,disconnect",macOS-14.2/ARM64|e8:24:77:87:65:d9,normal
SVC-0186,service_account,2024-02-17T09:16:05,215.90.18.215,SA-East,/api/deploy,password,31.34,"login,view,logout",ChromeOS-120/x86_64|1e:2d:76:13:59:d5,normal
SVC-0177,service_account,2024-02-17T09:24:38,44.194.75.211,AF-South,/api/admin,certificate,107.85,"connect,heartbeat,disconnect",ChromeOS-120/x86_64|0d:f2:87:74:1a:f5,normal
SVC-0052,service_account,2024-02-17T09:25:15,84.108.232.84,US-West,/api/configs,token,78.36,"login,view,logout",RHEL-9.3/x86_64|45:ec:5d:19:85:c2,normal
USR-0153,user,2024-02-17T09:29:52,94.81.15.37,ME-Central,/api/deploy,token,16.84,"login,search,view,logout",FW-EdgeOS-3.1|b4:de:8c:1d:26:cf,normal
DEV-0130,edge_device,2024-02-17T09:48:37,100.209.173.174,AF-South,/api/users,biometric,68.9,"login,view,logout",macOS-14.2/ARM64|e0:e0:51:ba:be:90,normal
DEV-0178,edge_device,2024-02-17T09:55:40,81.214.77.106,SA-East,/api/payments,biometric,19.51,"login,view,logout",FW-EdgeOS-3.1|7c:10:38:61:09:e1,normal
DEV-0026,edge_device,2024-02-17T09:56:00,160.51.37.138,AP-East,/api/reports,certificate,98.85,"login,search,view,logout",Ubuntu-22.04/x86_64|99:ea:a1:25:04:ea,normal
USR-0097,user,2024-02-17T10:03:34,4.135.63.117,EU-West,/api/reports,token,107.59,"login,upload,verify,logout",RHEL-9.3/x86_64|48:73:cb:bb:2e:ca,normal
SVC-0030,service_account,2024-02-17T10:04:02,42.226.218.144,US-West,/db/write,biometric,73.21,"connect,heartbeat,disconnect",ChromeOS-120/x86_64|8d:16:01:aa:42:86,normal
SVC-0180,service_account,2024-02-17T10:05:16,157.247.98.246,SA-East,/api/reports,certificate,120.65,"login,read,read,logout",Android-14/ARM64|a0:58:eb:af:b5:87,normal
SVC-0007,service_account,2024-02-17T10:06:37,17.108.161.55,ME-Central,/api/data-export,biometric,12.8,"login,upload,verify,logout",FW-EdgeOS-3.1|1c:75:10:a1:cd:89,normal
SVC-0013,service_account,2024-02-17T10:13:41,15.123.40.22,ME-Central,/api/health,token,70.44,"connect,heartbeat,disconnect",IoT-RTOS-2.4|fa:09:39:b9:9d:7a,normal
SVC-0175,service_account,2024-02-17T10:16:32,101.153.172.130,EU-West,/network/firewall,biometric,48.17,"login,search,view,logout",FW-EdgeOS-3.1|e9:4c:47:a7:a3:53,normal
DEV-0051,edge_device,2024-02-17T10:16:58,152.13.42.165,AF-South,/storage/download,sso,83.13,"connect,heartbeat,disconnect",Android-14/ARM64|cf:54:ef:41:0d:c9,normal
SVC-0135,service_account,2024-02-17T10:19:18,185.224.22.106,AP-South,/ssh/connect,token,62.99,"login,read,read,logout",iOS-17.2/ARM64|43:c0:4e:53:5c:54,normal
SVC-0064,service_account,2024-02-17T10:24:28,81.61.94.50,US-West,/storage/delete,sso,84.63,"login,upload,verify,logout",Ubuntu-22.04/x86_64|8a:9c:80:76:3d:62,normal
USR-0075,user,2024-02-17T10:31:53,133.226.142.47,ME-Central,/api/settings,biometric,15.63,"login,view,logout",Windows-11/22H2|75:0a:89:14:59:f0,normal
DEV-0193,edge_device,2024-02-17T10:36:29,192.191.212.180,ME-Central,/storage/delete,password,94.08,"login,upload,verify,logout",Android-14/ARM64|71:70:44:f4:4e:e8,normal
USR-0132,user,2024-02-17T10:37:51,80.192.168.209,AP-South,/api/reports,token,60.11,"login,view,logout",Ubuntu-22.04/x86_64|48:b3:9e:c8:42:2b,normal
SVC-0017,service_account,2024-02-17T10:42:19,186.242.124.201,US-West,/network/vpn,password,43.79,"login,upload,verify,logout",FW-EdgeOS-3.1|24:79:8e:f8:6d:43,normal
SVC-0013,service_account,2024-02-17T10:47:20,15.123.40.22,ME-Central,/api/logs,token,67.94,"login,read,read,logout",IoT-RTOS-2.4|fa:09:39:b9:9d:7a,normal
DEV-0062,edge_device,2024-02-17T10:47:35,203.8.47.76,AF-South,/api/settings,token,6.43,"login,read,read,logout",Android-14/ARM64|d0:fa:7b:f3:fb:e5,normal
USR-0152,user,2024-02-17T10:57:26,177.227.179.115,US-East,/api/users,token,49.27,"login,view,logout",Windows-11/22H2|a7:97:9c:e4:da:55,normal
SVC-0197,service_account,2024-02-17T11:00:30,12.216.176.180,ME-Central,/db/write,sso,80.22,"login,search,view,logout",ChromeOS-120/x86_64|0b:ca:82:01:6f:25,normal
USR-0122,user,2024-02-17T11:07:08,104.10.166.44,SA-East,/storage/delete,token,73.0,"login,view,logout",Android-14/ARM64|a0:db:cf:d5:94:3a,normal
DEV-0062,edge_device,2024-02-17T11:13:02,203.8.47.76,AF-South,/db/read,token,7.45,"login,read,read,logout",Android-14/ARM64|d0:fa:7b:f3:fb:e5,normal
SVC-0048,service_account,2024-02-17T11:15:13,214.215.199.232,US-East,/storage/delete,sso,56.5,"login,read,read,logout",macOS-14.2/ARM64|d0:a9:ee:d4:1f:69,normal
SVC-0048,service_account,2024-02-17T11:17:13,214.215.199.232,US-East,/storage/delete,sso,76.87,"login,upload,verify,logout",macOS-14.2/ARM64|d0:a9:ee:d4:1f:69,normal
DEV-0154,edge_device,2024-02-17T11:37:15,93.196.16.155,US-West,/db/write,biometric,80.4,"login,upload,verify,logout",Ubuntu-22.04/x86_64|e0:11:40:22:78:bb,normal
SVC-0018,service_account,2024-02-17T11:45:42,109.210.239.222,ME-Central,/api/admin,biometric,75.14,"login,view,logout",ChromeOS-120/x86_64|d0:61:30:31:dc:b5,normal
DEV-0160,edge_device,2024-02-17T11:54:41,135.210.209.211,AP-South,/db/write,sso,27.72,"login,read,read,logout",Ubuntu-22.04/x86_64|42:2c:21:9e:cb:f5,normal
DEV-0010,edge_device,2024-02-17T11:59:25,136.128.5.175,EU-Central,/api/payments,certificate,64.52,"login,read,read,logout",iOS-17.2/ARM64|51:d8:20:c5:c3:ef,normal
SVC-0002,service_account,2024-02-17T12:03:32,40.110.172.27,AP-South,/api/reports,certificate,106.7,"login,read,read,logout",Ubuntu-22.04/x86_64|8e:03:51:d8:ae:8e,normal
DEV-0196,edge_device,2024-02-17T12:15:56,145.29.236.173,SA-East,/ssh/connect,certificate,12.85,"login,read,read,logout",Ubuntu-22.04/x86_64|e4:1c:e8:43:d4:e9,normal
DEV-0154,edge_device,2024-02-17T12:20:05,93.196.16.155,US-West,/ssh/connect,biometric,115.6,"connect,heartbeat,disconnect",Ubuntu-22.04/x86_64|e0:11:40:22:78:bb,normal
SVC-0157,service_account,2024-02-17T12:21:00,35.37.231.45,US-West,/api/payments,token,49.71,"connect,heartbeat,disconnect",ChromeOS-120/x86_64|e4:6d:92:fb:66:3e,normal
SVC-0138,service_account,2024-02-17T12:24:33,22.82.139.116,SA-East,/api/data-export,biometric,15.01,"login,view,logout",iOS-17.2/ARM64|1a:f6:be:34:3f:91,normal
DEV-0044,edge_device,2024-02-17T12:26:45,13.127.62.117,CA-Central,/api/reports,sso,12.84,"connect,heartbeat,disconnect",Windows-11/22H2|02:36:d9:70:5a:ed,normal
SVC-0030,service_account,2024-02-17T12:27:37,42.226.218.144,SA-East,/network/scan,biometric,78.28,"login,view,logout",ChromeOS-120/x86_64|8d:16:01:aa:42:86,normal
SVC-0115,service_account,2024-02-17T12:27:57,145.205.35.37,US-West,/storage/download,certificate,91.16,"login,search,view,logout",FW-EdgeOS-3.1|9e:ad:b3:03:5c:49,normal
USR-0099,user,2024-02-17T12:33:42,10.155.252.30,US-West,/api/users,biometric,97.54,"login,upload,verify,logout",Ubuntu-22.04/x86_64|ed:9a:d1:3b:47:17,normal
SVC-0002,service_account,2024-02-17T12:36:21,40.110.172.27,AP-South,/api/audit,certificate,73.63,"login,upload,verify,logout",Ubuntu-22.04/x86_64|8e:03:51:d8:ae:8e,normal
SVC-0001,service_account,2024-02-17T12:43:29,144.101.214.57,ME-Central,/storage/upload,biometric,36.72,"login,upload,verify,logout",RHEL-9.3/x86_64|10:0f:2f:6f:77:0d,normal
SVC-0074,service_account,2024-02-17T12:44:08,111.165.128.7,US-West,/api/reports,certificate,35.2,"login,upload,verify,logout",ChromeOS-120/x86_64|ce:8b:fc:e0:29:14,normal
DEV-0040,edge_device,2024-02-17T12:50:15,74.107.220.202,US-East,/network/scan,sso,111.34,"login,read,read,logout",Android-14/ARM64|c2:59:9a:cf:00:9b,normal
DEV-0103,edge_device,2024-02-17T12:52:21,202.105.35.213,US-East,/api/reports,token,127.28,"login,search,view,logout",Windows-11/22H2|6c:0a:19:aa:7c:40,normal
USR-0101,user,2024-02-17T12:52:49,114.227.120.219,US-West,/api/admin,password,141.31,"connect,heartbeat,disconnect",RHEL-9.3/x86_64|fa:d0:8f:10:bd:6f,normal
SVC-0183,service_account,2024-02-17T12:55:01,52.138.139.36,AP-East,/storage/download,password,87.57,"login,view,logout",Android-14/ARM64|28:b1:e2:83:f5:6d,normal
SVC-0174,service_account,2024-02-17T12:56:38,10.70.170.206,AP-South,/db/read,biometric,22.42,"connect,heartbeat,disconnect",ChromeOS-120/x86_64|bb:49:65:cd:14:17,normal
DEV-0160,edge_device,2024-02-17T13:02:56,135.210.209.211,AP-South,/db/read,sso,37.67,"login,read,read,logout",Ubuntu-22.04/x86_64|42:2c:21:9e:cb:f5,normal
DEV-0140,edge_device,2024-02-17T13:12:26,8.163.50.215,US-East,/ssh/connect,sso,111.74,"login,upload,verify,logout",macOS-14.2/ARM64|bf:78:c5:29:bf:72,normal
DEV-0140,edge_device,2024-02-17T13:25:52,8.163.50.215,US-East,/network/firewall,sso,95.67,"login,read,read,logout",macOS-14.2/ARM64|bf:78:c5:29:bf:72,normal
USR-0122,user,2024-02-17T13:31:19,104.10.166.44,SA-East,/api/health,token,84.09,"login,view,logout",Android-14/ARM64|a0:db:cf:d5:94:3a,normal
USR-0181,user,2024-02-17T13:36:59,177.250.162.123,EU-Central,/db/read,token,121.2,"login,read,read,logout",Windows-11/22H2|8e:98:73:98:93:6a,normal
DEV-0021,edge_device,2024-02-17T13:43:30,124.109.205.232,US-East,/db/write,token,5.58,"login,upload,verify,logout",Windows-11/22H2|07:2f:79:55:d0:f8,normal
USR-0066,user,2024-02-17T13:48:15,164.251.52.224,ME-Central,/db/admin,biometric,107.09,"login,upload,verify,logout",RHEL-9.3/x86_64|40:8c:17:1b:95:40,normal
SVC-0136,service_account,2024-02-17T14:00:31,80.240.99.95,US-West,/db/admin,certificate,16.36,"login,read,read,logout",macOS-14.2/ARM64|79:e3:91:e5:77:7a,normal
SVC-0128,service_account,2024-02-17T14:04:07,116.96.164.155,AP-East,/network/firewall,certificate,92.93,"login,upload,verify,logout",IoT-RTOS-2.4|67:3b:a1:65:19:cd,device_spoofing
SVC-0148,service_account,2024-02-17T14:10:33,81.158.203.254,US-East,/api/deploy,certificate,103.24,"login,view,logout",FW-EdgeOS-3.1|12:96:67:16:66:15,normal
SVC-0030,service_account,2024-02-17T14:19:23,42.226.218.144,US-West,/api/data-export,token,60.68,"login,read,read,logout",ChromeOS-120/x86_64|8d:16:01:aa:42:86,normal
USR-0101,user,2024-02-17T14:24:31,114.227.120.219,US-West,/api/admin,password,199.28,"login,search,view,logout",RHEL-9.3/x86_64|fa:d0:8f:10:bd:6f,normal
DEV-0139,edge_device,2024-02-17T14:39:52,7.212.27.102,CA-Central,/api/settings,biometric,85.23,"connect,heartbeat,disconnect",Windows-11/22H2|4b:df:2e:71:e6:b2,normal
USR-0168,user,2024-02-17T14:48:13,25.25.148.243,SA-East,/api/admin,certificate,28.34,"login,upload,verify,logout",RHEL-9.3/x86_64|ee:3e:88:e6:7e:48,normal
DEV-0160,edge_device,2024-02-17T14:48:59,135.210.209.211,AP-South,/db/read,sso,43.26,"login,search,view,logout",Ubuntu-22.04/x86_64|42:2c:21:9e:cb:f5,normal
SVC-0185,service_account,2024-02-17T14:52:57,123.102.147.83,CA-Central,/api/users,password,51.4,"login,read,read,logout",iOS-17.2/ARM64|33:46:02:50:d0:f3,normal
SVC-0191,service_account,2024-02-17T14:57:22,67.184.120.16,AP-South,/api/health,password,58.79,"login,upload,verify,logout",ChromeOS-120/x86_64|78:e4:88:a8:9a:05,normal
DEV-0042,edge_device,2024-02-17T15:10:16,38.12.23.63,SA-East,/api/admin,certificate,35.81,"login,read,read,logout",ChromeOS-120/x86_64|ab:2f:78:9e:73:65,normal
DEV-0008,edge_device,2024-02-17T15:11:06,64.134.219.230,EU-West,/api/settings,sso,82.29,"connect,heartbeat,disconnect",Windows-11/22H2|ff:ca:ea:49:87:47,normal
USR-0066,user,2024-02-17T15:11:13,164.251.52.224,ME-Central,/storage/download,biometric,104.26,"login,read,read,logout",RHEL-9.3/x86_64|40:8c:17:1b:95:40,normal
DEV-0015,edge_device,2024-02-17T15:46:00,31.126.115.17,US-East,/api/payments,biometric,48.65,"login,search,view,logout",iOS-17.2/ARM64|66:9f:cc:bf:e0:e7,normal
SVC-0056,service_account,2024-02-17T16:04:51,20.124.52.179,AP-East,/api/payments,token,6.06,"login,view,logout",iOS-17.2/ARM64|37:0d:9f:c0:cb:65,normal
SVC-0056,service_account,2024-02-17T16:32:07,20.124.52.179,AP-East,/storage/upload,token,10.98,"connect,heartbeat,disconnect",iOS-17.2/ARM64|37:0d:9f:c0:cb:65,normal
USR-0167,user,2024-02-18T00:01:37,34.189.54.82,SA-East,/api/users,certificate,102.33,"login,search,view,logout",macOS-14.2/ARM64|ae:49:a0:a3:b0:cc,normal
USR-0167,user,2024-02-18T00:49:44,34.189.54.82,SA-East,/api/users,password,111.63,"login,read,read,logout",macOS-14.2/ARM64|ae:49:a0:a3:b0:cc,normal
DEV-0012,edge_device,2024-02-18T02:47:59,96.82.0.154,SA-East,/api/tokens,biometric,60.76,"login,search,view,logout",macOS-14.2/ARM64|86:5b:36:98:65:4e,normal
DEV-0083,edge_device,2024-02-18T03:17:52,86.193.233.239,US-West,/storage/upload,certificate,104.32,"login,upload,verify,logout",RHEL-9.3/x86_64|98:fa:4c:e4:f7:b0,normal
SVC-0146,service_account,2024-02-18T03:22:26,188.53.170.35,CA-Central,/storage/delete,biometric,118.83,"login,read,read,logout",Windows-11/22H2|81:08:b6:22:b0:7b,normal
DEV-0116,edge_device,2024-02-18T03:47:21,88.80.189.80,EU-Central,/api/data-export,certificate,53.75,"login,view,logout",Windows-11/22H2|0f:2e:6e:c0:d6:e8,normal
DEV-0118,edge_device,2024-02-18T03:50:01,194.58.176.111,US-East,/api/tokens,certificate,82.93,"connect,heartbeat,disconnect",ChromeOS-120/x86_64|d9:f8:e2:d4:8b:6e,normal
